Irradiance[W/m^2],Temperature[deg C],Humidity[%],Wind Speed[m/s]
192.66,8.49,27.37,0.38
171.949,8.53,27,0.225
144.783,8.57,27.03,0.392
132.761,8.56,27.87,0
129.968,8.53,26.95,0.07
137.161,8.46,27.11,0.26
141.409,8.4,27,0.213
149.427,8.37,26.16,0.387
155.561,8.37,25.8,0.505
204.113,8.41,26.58,0.08
200.766,8.51,26.66,0
172.05,8.56,26.85,0.22
156.17,8.58,26.25,0.15
147.401,8.56,26.36,0.045
134.056,8.44,26.83,0
154.511,8.36,26.78,0
160.477,8.3,25.89,0.482
155.908,8.29,26.48,0.247
162.212,8.27,25.69,0.555
166.659,8.27,27.53,0.035
183.014,8.29,26.48,0.432
188.704,8.35,25.89,0.035
197.489,8.36,26.08,0.203
148.751,8.35,25.31,0.175
147.689,8.33,25.04,0.47
155.092,8.34,25.82,0
131.651,8.45,25.14,0.105
103.271,8.53,24.51,0.105
97.7395,8.53,24.78,0
106.425,8.4,25.52,0
109.278,8.33,25.15,0.387
109.98,8.31,26.44,0
135.419,8.27,26.32,0.188
142.073,8.23,26.56,0.103
103.481,8.22,26.51,0.022
93.6766,8.24,27.65,0.198
85.186,8.25,27.28,0
87.1522,8.18,26.71,0.022
78.8868,8.1,26.34,0.08
72.9781,8.06,27.5,0
70.0731,7.977,27.16,0
68.2624,7.844,27.43,0.153
65.9693,7.785,27.78,0
64.4935,7.738,26.91,0
67.7192,7.674,27.31,0
71.5189,7.633,27.26,0.057
68.0807,7.628,28.66,0
60.2523,7.646,27.29,0.35
54.618,7.65,26.84,0
50.3143,7.631,27.14,0
46.4961,7.598,28.05,0
42.5509,7.587,28.04,0
39.0665,7.56,28.97,0
35.9605,7.542,28.22,0
33.6402,7.507,26.45,0
31.8169,7.494,26.98,0
30.4366,7.433,28.77,0
29.1961,7.257,30.05,0.022
28.0407,7.026,29.68,0.57
26.9805,6.859,31.71,0.802
26.0182,6.731,32.78,0.492
25.1875,6.561,31.14,0.837
24.4164,6.484,31.03,0.515
23.6427,6.453,31.12,0.387
22.9269,6.436,31.86,1.375
22.2856,6.424,32.32,1.263
21.6722,6.373,32.02,1.213
21.1113,6.316,31.42,1.263
20.5539,6.282,31.64,1.163
20.0403,6.273,31.85,1.138
19.5177,6.261,31.1,1.25
19.0033,6.244,31.11,0.975
18.4963,6.234,30.88,0.913
17.9611,6.22,30.42,0.422
17.4303,6.203,30.41,0
16.9041,6.201,30.32,0
16.3539,6.178,30.29,0
15.7723,6.162,30.52,0.515
15.1504,6.131,30.77,0.875
14.4651,6.088,31.24,1.038
13.6616,6.047,31.38,1.15
12.8704,6.023,31.43,1.288
12.0318,6.004,31.83,1.413
11.1571,5.981,32.45,1.488
10.2511,5.957,32.85,1.513
9.31839,5.922,33.3,1.525
8.42874,5.89,33.75,1.475
7.54428,5.759,35.05,1.6
6.74966,5.652,37.6,1.3
5.92839,5.504,37.11,1.188
5.20662,5.448,36.28,1
4.60701,5.401,35.61,0.975
3.30866,-0.013,50.01,0.115
3.36573,0.062,49.93,0
3.41031,0.126,50,0.143
3.85553,0.207,49.15,0.28
4.52074,0.168,50.55,0
5.36608,0.055,51.46,0
6.29461,0.041,51.09,0
7.09271,0.075,50.31,0
7.85471,0.168,50.35,0.14
8.7077,0.216,52.9,0.772
9.64146,0.166,54.56,0.26
10.5939,0.111,54.22,0.765
11.3727,0.105,54.65,0.175
12.267,0.105,54.31,0
13.0848,0.123,53.32,0
13.8612,0.218,52.36,0.105
14.5832,0.384,51.27,0.85
15.4621,0.521,51.43,0.35
16.5378,0.557,51.73,0
17.6016,0.579,52.88,1.065
18.6381,0.503,57.52,1.575
19.8853,0.329,58.79,1.1
21.2755,0.206,58.91,0.875
22.3397,0.108,59.18,0.95
23.2386,0.02,59.53,0.825
24.4428,-0.112,59.55,0.777
25.5564,-0.154,59,0.435
26.7315,-0.154,58.24,0.517
27.9694,-0.126,58.05,0.722
29.2157,-0.094,58.08,0.988
30.4057,-0.041,57.04,0.875
31.6108,0.005,56.44,1.088
32.7799,0.044,55.59,1.338
33.9999,0.104,55.06,1.438
35.3078,0.18,54.73,0.963
36.6125,0.202,55.02,0.825
37.9266,0.18,56.14,0.95
38.9029,0.126,56.65,1.388
39.6901,0.103,55.42,1.65
40.6979,0.163,54.45,1.125
42.4814,0.194,56.59,0.6
44.4027,0.066,57.09,0.605
46.4587,-0.139,56.3,0.752
48.3661,-0.216,57.37,0.787
50.2788,-0.22,54.77,1.7
52.565,-0.207,54.13,2.413
55.2325,-0.191,54.51,2.075
57.9024,-0.127,53.58,1.313
60.6952,-0.01,54.25,0.208
63.7687,0.015,59.15,1.44
66.5956,-0.16,62.59,1.963
69.7769,-0.211,63.06,1.118
74.1051,-0.14,63.46,0.092
74.9536,0.029,61.92,0.74
76.009,0.179,60.14,1.225
77.6886,0.267,59.24,1.075
79.5839,0.318,59.04,0.717
82.3795,0.418,57.2,0
89.1761,0.542,56.59,0
95.491,0.709,53.62,0
94.2392,0.929,53.26,0
88.1604,1.186,56.86,0
87.0242,1.328,55.68,0
87.3149,1.404,55.66,0
87.9107,1.487,54.73,0
89.4253,1.543,54.34,0
91.5276,1.591,53.06,0
90.7722,1.708,52.79,0
92.0485,1.806,52.98,0
93.216,1.837,53.41,0
94.8308,1.856,53.48,0
97.4797,1.873,52.94,0
101.067,1.871,52.21,0
104.306,1.849,51.32,0.362
107.294,1.819,51.79,0.07
111.172,1.789,52.91,0
115.588,1.713,52.8,0
119.222,1.634,52.83,0
125.767,1.601,53.58,0.057
134.99,1.565,53.9,0.035
139.769,1.54,53.44,0
142.8,1.515,53.44,0
150.092,1.512,52.82,0
156.489,1.459,51.2,0.108
156.097,1.462,49.48,1
158.361,1.507,52.52,0.352
167.763,1.536,53.27,0
175.095,1.569,52.11,0
176.893,1.689,51.22,0.022
183.349,1.876,49.48,0
198.056,2.062,46.2,0
210.447,2.179,46.16,0.592
227.482,2.206,46.48,0.627
242.355,2.277,47.15,0
274.263,2.34,47.51,0
264.409,2.467,44.01,0
227.611,2.594,42.97,0.875
166.629,2.664,42.86,1.025
162.214,2.666,44.02,1.25
160.951,2.617,45.61,1.125
171.431,2.564,45.33,0.78
182.868,2.516,44.32,0.117
244.544,2.544,43.24,0.667
172.874,2.6,44.59,0.482
147.155,2.644,43.04,1.175
144.742,2.724,43.32,1
142.773,2.845,42.75,0.925
141.246,2.891,42.46,0.425
141.259,2.895,41.41,1.063
143.774,2.905,40.75,1.038
164.902,2.907,40.83,0.925
259.646,2.889,40.03,0.22
156.196,2.895,40.02,0
149.974,2.896,40.59,0
136.746,2.92,40.86,0.953
133.559,2.922,41.37,1.163
134.527,2.901,40.86,1.213
139.527,2.884,40.63,0.425
156.851,2.957,40.78,0
308.505,3.095,40.66,0.375
347.175,3.331,41.26,1.175
222.656,3.42,40.72,1.463
143.494,3.323,41.53,1.125
145.118,3.165,42.42,0.048
329.649,3.189,41.9,0
332.627,3.434,41.68,0.717
197.858,3.727,41.95,1.288
124.23,3.933,42.47,0.842
133.235,4.065,41.63,0.662
208.237,3.992,41.58,0.28
263.201,3.977,40.77,0.988
201.844,4.124,41.18,1.263
127.766,4.177,42.67,1.338
122.139,4.151,43.4,1.413
125.69,4.122,42.89,0.898
129.119,4.115,43.25,0
192.318,4.127,43.68,0.07
143.303,4.007,43.43,0.08
290.783,3.808,42.53,0.542
316.175,3.691,42.37,0.982
373.819,3.725,40.28,1.638
425.368,3.849,40.1,1.225
394.484,3.987,40.77,0.372
293.502,4.087,38.58,0.965
420.33,4.145,38.71,0.577
427.375,4.299,38.3,0
424.888,4.375,37.52,0.757
413.405,4.521,37.89,0.938
423.93,4.783,36.76,0.295
426.42,5.104,37.2,0.163
433.752,5.354,36.13,0.21
433.734,5.445,36.44,0.672
428.371,5.503,36.61,0.645
425.453,5.685,36.8,1.218
426.247,5.845,35.78,0.272
431.293,6.114,34.76,0.5
438.322,6.378,34.56,0
437.867,6.607,34.97,0.56
436.154,6.724,35.16,0.25
427.715,6.89,35.03,0
413.786,7.016,34.14,0
403.769,6.987,34.09,0.022
400.509,6.779,33.55,0
405.351,6.534,34.19,0.577
412.717,6.307,35.11,0.73
440.724,6.303,33.66,0.223
444.452,6.624,34.64,0.927
445.257,6.922,36.19,1.413
451.559,6.96,37.18,1.263
458.576,6.757,35.73,1.09
427.12,6.769,35.18,1.188
439.387,6.96,35.24,1.075
467.176,7.218,36.2,1.288
443.127,7.447,35.35,1.85
380.233,7.603,36.6,1.188
440.694,7.702,35.54,0.635
478.166,7.759,34.74,0.422
487.495,7.566,35.95,0.615
491.096,7.468,36.19,1.068
478.823,7.477,35.54,1.55
457.746,7.402,36.28,1.463
472.786,7.255,36.73,1
494.69,7.125,37.97,0.772
501.203,6.9,36.93,0.76
503.205,6.634,35.37,0.342
459.222,6.507,36.02,0.452
245.439,6.612,37.04,0.213
361.087,6.726,36,0.545
501.926,6.906,35.46,0.27
507.379,7.192,35.77,0.845
463.521,7.449,35.88,0.697
505.782,7.649,35.37,0.98
510.491,7.718,37.52,0.492
501.733,7.62,37.19,1.02
499.86,7.409,35.49,0.557
484.226,7.383,35.85,1.165
493.701,7.57,35.08,0.07
463.968,7.809,34.5,0.14
506.582,7.831,34.92,1.078
502.746,7.79,34.01,1.525
509.335,7.554,33.3,0.517
417.228,7.344,33.66,0
491.849,7.346,34.11,0.245
465.423,7.325,32.38,0.5
512.996,7.224,32.33,0.452
520.982,7.31,32.27,0.512
370.66,7.487,33.29,0.117
472.289,7.535,32.73,0.21
524.87,7.641,33.15,0.143
527.133,7.756,33.66,0.855
528.421,7.817,34.97,1.6
531.423,8.08,35.4,1.663
537.417,8.35,35.86,1.775
543.045,8.58,38.58,0.93
544.062,8.8,38.29,0.235
540.562,8.99,36.52,0.462
535.984,8.92,35.43,0.915
539.819,8.79,35.04,0.442
555.859,8.64,34.91,0.602
578.355,8.7,34.9,1.513
594.339,8.61,35.61,1.888
596.131,8.85,37.78,1.305
581.246,9.07,37.77,1.625
519.477,9.07,36.76,1.048
481.201,9.05,36.62,1.3
561.802,8.95,37.06,0.832
570.501,8.92,36.24,0.402
569.267,8.9,37.02,1.493
591.818,9.01,37.67,1.813
551.188,9.22,37.35,0.983
590.513,9.18,38.31,0.555
590.862,9.09,37.76,0.022
597.955,9.08,36.24,1.153
580.529,9.23,35.92,1.575
594.406,9.48,35.92,1.313
584.29,9.72,36.28,0.213
565.391,10.04,35.77,0.21
541.175,10.21,35.13,0.198
565.101,10.36,36.06,0.925
323.7,10.25,35.51,0.12
422.492,9.79,35.65,0.19
539.783,9.52,36.27,0
352.09,9.5,36.03,0
545.529,9.62,36.04,0
432.922,9.88,34.38,0
487.755,10.05,34.97,0
333.036,10.09,35.33,0.75
434.723,9.88,35.41,1.125
564.156,9.62,35.84,1.053
307.804,9.42,35.88,0
361.261,9.32,35.99,0
394.673,9.27,35.42,0
511.817,9.2,34.16,0.117
544.97,9.05,33.25,0.572
314.909,8.67,33.48,1.338
146.488,8.05,35.36,1.913
518.263,7.6,38.17,1.713
365.147,7.463,39.35,1.913
128.158,7.355,40.07,0.802
188.1,7.355,40.1,0
549.845,7.356,38.97,0
605.254,7.3,37.47,0
607.63,7.05,36.56,0
418.801,6.931,36.07,0
131.482,6.874,36.3,0
500.715,6.906,35.74,0
599.914,7.126,35.05,0
451.338,7.444,34.57,0.707
523.942,7.596,34.38,1.375
529.758,7.724,33.87,0.63
540.377,7.859,34.52,0.258
600.525,7.982,34.27,0.595
602.636,8.03,34.69,0.792
592.668,8.09,35.59,0.95
611.087,8.23,35.6,1
562.43,8.31,34.49,0.657
615.274,8.45,34.53,0.115
615.88,8.62,34.34,0.057
619.404,8.57,33.6,0.435
561.148,8.57,33.01,0.44
633.782,8.83,32.4,0.502
636.973,9.06,31.68,0
641.324,9.25,31.37,0
536.945,9.35,31.05,0
423.005,9.64,31.5,0.082
641.987,9.95,31,0.057
649.301,10.19,30.11,0.313
622.836,10.35,32.68,1.838
431.762,10.46,33.88,0.292
670.447,10.6,32.73,1.08
671.875,10.6,31.91,1.6
671.328,10.6,32.32,1.338
672.385,10.6,32.79,1.65
675.574,10.56,32.33,2.338
681.439,10.55,31.9,2.65
678.413,10.52,32.07,2.088
667.359,10.48,32.68,3.05
679.456,10.42,32.92,3.725
652.851,10.42,31.43,2.425
656.685,10.42,32.25,2.725
657.916,10.33,31.45,4.025
665.095,10.34,32.07,2.775
670.914,10.63,30.87,2.05
669.195,10.75,29.91,3.45
636.396,10.6,31.26,3.113
626.436,10.16,32.11,5.125
649.188,9.73,33,5.475
591.489,9.42,33.39,4.05
610.832,9.33,34.99,3.238
567.591,9.17,33.27,6.8
573.33,9.08,32.48,6.987
590.27,9.02,32.57,4.987
605.276,9.03,34.41,3.938
604.381,9.08,33.43,3.65
625.393,9.22,32.89,4.437
626.145,9.16,33.61,5.2
618.722,9.15,31.9,5.05
575.699,9.29,31.01,4.725
605.544,9.29,34.57,4.075
624.486,9.16,35.42,3.888
636.761,9.09,35.8,3.475
605.056,9.04,34.22,3.625
567.083,9.06,34.59,3.313
568.697,9.06,34.84,3.85
547.737,9.05,33.65,5.3
573.597,9,36.43,4.425
556.344,8.88,35.29,5.15
548.818,8.87,34.53,4.6
576.011,8.88,35.94,3.55
496.32,8.88,35.42,2.863
468.709,8.86,36.13,4.163
490.899,8.81,35.47,4.575
461.414,8.74,36.01,4.638
434.377,8.64,36.18,5.525
384.923,8.52,37.94,5.787
426.116,8.36,36.82,4.462
388.242,8.41,36.86,3.825
362.185,8.41,36.78,4.575
365.519,8.36,38.06,3.4
370.591,8.27,39.42,3.45
390.986,8.14,39.29,3.775
388.19,8.09,38.22,4.212
383.176,8.18,37.61,3.488
404.958,8.23,38.33,3.713
456.376,8.25,38.05,3.863
490.644,8.27,37.65,3.325
416.722,8.31,37.03,3.5
436.337,8.46,36.56,2.85
466.547,8.54,36.95,2.65
433.077,8.56,37.91,1.913
381.314,8.55,38.41,2.438
337.368,8.44,38.62,3.025
337.001,8.31,38.98,2.513
358.551,8.27,38.6,1.813
397.764,8.3,36.82,1.925
392.011,8.43,37.41,1.738
339.139,8.51,36.95,1.413
313.96,8.57,36.62,2.038
297.605,8.58,36.48,1.888
280.387,8.56,37.75,1.963
274.147,8.44,39.38,2.475
268.418,8.32,38.92,1.763
253.168,8.3,38.65,2.163
241.18,8.27,39.75,2.238
272.336,8.22,38.65,1.975
204.333,8.24,37.28,2.225
164.614,8.29,39.03,2.188
185.707,8.19,39.87,2.288
199.132,8.1,39.26,2.163
186.937,8.09,39.34,2.238
200.096,8.06,40.06,2.738
238.693,7.946,39.88,2.663
248.387,7.892,39.54,1.863
195.605,7.97,39.85,1.838
166.02,8.03,38,1.55
159.934,8.08,38.18,1.813
170.082,8.09,38.84,1.603
212.257,8.05,39.1,2.513
204.341,8.04,38.57,2.15
200.265,8.03,39.26,1.675
393.758,8.05,39.38,1.663
197.404,8.08,39.18,1.813
180.984,8.08,38.97,2.838
288.395,8.01,37.97,3.2
199.738,7.981,37.48,1.9
174.355,8.06,37.6,1.788
212.59,8.13,37.77,1.563
193.952,8.22,36.52,1.675
201.598,8.26,38.05,2.275
178.312,8.27,38.19,2.325
188.416,8.27,38.02,1.9
187.391,8.29,36.84,1.463
262.841,8.29,37.65,1.838
229.138,8.29,37.66,2.338
218.688,8.29,35.95,1.975
205.837,8.29,37.5,2.263
177.306,8.17,38.09,1.425
175.974,8.1,37.57,1.713
166.99,8.1,38.05,1.828
164.337,8.07,38.27,1.663
163.997,8.09,37.72,2.425
162.561,8.11,37.02,4.2
171.184,8.07,36.03,3.288
169.243,8.04,37.25,1.85
239.962,8.13,36.13,1.338
218.114,8.25,35.32,1.775
177.31,8.32,34.81,1.728
284.369,8.4,35.31,1.763
369.944,8.43,35.9,1.453
418.97,8.5,35.31,1.51
476.779,8.53,36.07,1.525
479.353,8.65,34.12,0.705
493.178,8.82,33.98,1.863
455.565,8.87,34.71,1.513
418.918,8.9,35.24,0.665
415.237,8.93,34.15,1.515
488.061,9.01,33.55,1.788
507.148,9.1,33.92,2.788
514.432,9.12,35.04,2.138
486.039,9.12,35.32,1.963
391.845,9.15,35.66,2.138
433.809,9.16,35.13,2.163
442.387,9.16,34.74,2.975
438.053,9.14,34.69,3.55
425.813,9.17,33.57,2.775
395.417,9.31,30.89,4.075
326.939,9.41,30.13,3.625
411.899,9.51,30.57,3.887
229.749,9.57,29.21,2.013
154.04,9.6,30.36,3.65
166.589,9.48,31.27,4.225
309.456,9.35,30.85,5.337
220.368,9.27,31.98,3.95
153.015,9.15,31.72,3.787
192.659,9.07,34.05,3.113
169.662,9.04,33.24,2.488
143.943,8.92,32.63,3.125
130.905,8.84,34.42,2.125
126.867,8.67,36.13,2.263
140.608,8.44,36.31,2.675
126.627,8.34,34.64,3
136.674,8.33,35.12,2.363
119.991,8.33,33.91,2.5
122.892,8.34,34.49,2.638
122.879,8.33,35.15,1.278
116.22,8.33,36.04,1.25
112.423,8.31,35.94,1.875
112.965,8.26,36.49,1.975
121.511,8.15,36.94,1.288
353.576,8.1,37.94,0.675
363.808,8.13,37.81,0.425
283.723,8.22,37.43,1.32
357.432,8.29,36.63,1.588
326.052,8.4,38.32,2.025
209.646,8.45,36.31,2.35
118.447,8.53,33.94,3.088
103.837,8.78,30.55,5.537
104.555,9.02,30.88,5.325
157.977,9.11,31.01,4.562
274.659,9.21,30.89,3.563
193.942,9.32,31.29,3.225
187.786,9.36,31.62,2.913
202.267,9.39,31.28,2.95
94.8364,9.44,30.98,3.263
83.9203,9.44,31.2,3.738
84.848,9.39,30.63,3.375
83.7966,9.39,30.59,3.475
86.0842,9.35,32.17,2.538
105.426,9.22,31.91,3.038
118.174,9.13,32.1,2.6
104.938,8.91,33.29,3.738
113.447,8.66,34.28,4.362
94.5255,8.56,33.59,3.488
87.1561,8.56,32.22,3.863
94.467,8.58,32.25,3.063
105.983,8.58,32.54,3.013
152.322,8.51,34.35,2.413
191.355,8.32,35.34,3.7
188.803,8.2,35.32,3
190.885,8.15,35.53,1.688
231.304,8.17,36.27,1.55
251.023,8.2,35.57,1.9
233.882,8.27,35.43,2.575
218.916,8.31,35.68,3.1
215.506,8.33,35.62,2.938
193.838,8.34,35.98,2.438
191.791,8.32,36.58,2.45
198.915,8.3,35.44,3.675
158.332,8.32,33.24,3.513
144.389,8.54,31.84,4.075
149.102,8.57,34.34,3.425
149.117,8.43,35.41,3.513
146.913,8.28,35.85,2.513
136.546,8.15,36.24,3.35
135.39,8.05,36.03,4.162
151.882,7.987,36.44,3.8
142.988,7.884,38.03,1.875
83.2338,7.79,38.39,2.838
119.466,7.605,39.26,2.35
161.104,7.52,39.77,2.625
64.4326,7.486,38.4,2.9
70.216,7.49,37.47,2.475
57.8072,7.534,38.06,2.8
58.7278,7.539,38.62,2.438
59.0265,7.526,37.62,2.438
56.9105,7.529,38.03,2.588
58.1444,7.502,38.69,2.438
59.7886,7.412,39.65,1.813
59.5542,7.391,39.63,1.413
67.1358,7.347,40.43,1.525
63.7472,7.292,41.04,0.815
61.4659,7.188,41.16,1.003
59.6968,7.201,39.99,2.85
58.7782,7.379,39.65,2.925
58.73,7.409,40.71,1.303
59.2998,7.329,40.61,1.7
60.2981,7.288,40.29,2.7
61.5056,7.291,40.53,2.188
63.7747,7.305,40.45,1.988
65.4416,7.299,40.36,1.8
63.5686,7.266,40.79,2.188
59.0874,7.224,40.76,1.355
55.0336,7.174,40.97,1.7
52.0693,7.165,40.95,1.215
50.6194,7.096,42.08,1.75
51.3609,7.001,42.36,1.95
53.6619,6.95,42.32,1.3
55.9878,6.866,43.26,1.238
56.4269,6.868,41.6,2.038
53.8045,6.956,40.53,2.463
52.0283,7.009,40.28,3.575
52.2258,7.006,39.51,3.9
51.9624,7.023,37.59,4.85
50.4399,7.204,36.45,4.45
49.8976,7.234,39.39,2.925
49.8755,7.139,38.58,3.5
53.6906,7.101,37.37,4.5
59.0857,7.18,35.99,6.012
63.9339,7.325,35.3,4.475
70.3504,7.474,35.66,3.962
82.4247,7.556,34.64,3.663
56.3473,7.76,33.39,3.638
49.8145,7.792,35.74,3.8
41.0569,7.729,35.22,3.563
37.7095,7.562,36.13,3.913
35.0832,7.51,35.07,4.85
32.1543,7.46,36.95,4.025
29.6382,7.322,36.44,4.737
27.524,7.323,35.62,4.2
26.1257,7.326,35.42,4.662
25.7295,7.331,34.58,4.775
25.7371,7.413,35.13,5.15
26.1485,7.425,34.74,3.975
26.2586,7.47,35.12,4.637
25.2003,7.483,34.32,4.9
23.8223,7.495,34.65,4.875
22.1391,7.542,33.74,4.462
20.5787,7.558,36.08,3.875
19.1969,7.364,36.32,3.988
17.8496,7.256,36.82,3.55
16.7081,7.085,37.14,3.5
15.6748,6.972,38.81,3.413
14.8729,6.821,36.78,4.287
14.149,6.906,36.1,3.088
13.2212,7.012,35.56,3
12.2627,7.146,35.22,3.75
11.4319,7.235,34.54,3.65
10.7212,7.23,35.81,3.925
10.069,7.371,33.71,3.013
9.47345,7.503,35.23,2.775
8.85387,7.553,35.2,2.813
8.23053,7.563,35.4,2.35
7.72027,7.504,34.96,1.725
7.23679,7.366,35.65,1.8
6.75411,7.262,35.73,1.25
6.28607,7.15,36.33,1.413
5.83908,7.005,37.13,1.65
5.28901,6.995,35.23,2.738
8.55714,0.399,48.39,1.2
10.1125,0.465,47.29,0.815
11.3154,0.556,46.63,1.038
12.4412,0.653,45.84,1.225
13.4909,0.775,45.22,1.7
14.495,0.936,43.79,2.063
15.5758,1.03,44.13,1.725
16.6305,1.013,44.65,2.188
17.425,1.044,45.62,2.838
18.4523,1.063,46.49,2.2
19.7843,1.23,46.3,1.75
21.048,1.527,44.99,1.338
21.5658,1.788,44.02,1.25
22.4363,2.026,43.18,1.338
24.3654,2.153,42.88,1.7
25.9729,2.237,43.39,2.163
28.1796,2.156,43.92,2.15
32.1019,1.985,44.21,1.85
35.1746,1.702,45.31,1.19
37.6979,1.443,46.26,0.817
40.2777,1.286,46.72,0.375
42.5947,1.173,46.4,1.25
44.8778,1.103,46.33,1.163
47.4536,1.06,46.04,1.188
49.7398,1.045,44.92,1.413
51.6486,1.287,43.69,0.592
52.1696,1.685,43.66,0
54.8079,1.963,42.77,0
58.821,2.206,41.8,0
61.0148,2.414,40.94,0.105
49.723,2.57,40.64,0.105
31.2642,2.71,40.39,0
25.9921,2.811,40.36,1.088
26.5734,2.81,41.43,1.488
28.4927,2.681,41.91,1.425
36.9222,2.509,42.46,2.213
64.7909,2.217,43.03,1.85
80.8458,1.989,43.19,2.05
89.9669,1.666,44.84,2.288
93.71,1.255,46.64,2.1
96.0108,1.071,46.71,2.013
98.6087,1.048,45.74,1.825
100.966,1.073,45.31,1.45
103.708,1.244,44.02,1.85
106.434,1.597,42.26,1.538
108.918,1.905,41.3,1.313
111.632,2.075,42.05,1.725
114.276,2.268,42.19,1.325
117.004,2.491,41.76,1.35
119.965,2.739,40.2,1.463
122.866,2.956,39.23,1.65
125.784,3.159,38.55,1.888
128.691,3.336,38.28,2.113
129.493,3.442,38.09,1.725
130.967,3.563,37.34,1.525
136.979,3.617,37.45,1.488
140.491,3.681,36.8,2.038
136.887,3.774,37.25,1.738
141.335,3.832,37.12,1.663
144.656,3.859,37.26,1.613
151.899,3.918,37.06,1.788
156.311,3.999,37.29,1.725
159.798,3.997,37.09,1.5
162.781,3.945,37.56,1.15
166.759,3.904,37.16,1.238
170.872,3.899,37.15,1.263
174.586,3.874,37.99,1.463
171.374,3.806,39.13,1.7
177.872,3.723,39.53,1.663
180.446,3.695,39.26,1.613
183.535,3.759,38.39,1.863
186.643,3.842,37.86,1.575
189.441,3.9,37.55,1.3
191.815,3.934,36.88,1.5
194.398,3.99,37.54,1.475
197.214,4.053,37.77,1.463
199.882,4.077,37.96,1.525
202.364,4.08,38.08,1.363
204.907,4.097,37.38,1.313
207.699,4.15,37.32,1.35
201.261,4.257,36.48,1.538
206.829,4.357,36.13,1.288
216.101,4.516,35.6,1.325
219.014,4.686,35.86,0.907
221.975,4.858,36.27,0.782
225.018,4.945,35.77,1.175
227.984,5.085,35.5,1.288
231.061,5.132,35.13,1.488
234.441,5.116,34.49,1.688
237.587,5.109,35.01,1.7
240.958,5.04,35.94,1.95
245.73,4.916,37.49,1.975
249.81,4.696,37.16,1.525
254.173,4.485,37.3,1.688
258.399,4.32,37.62,1.7
261.167,4.223,36.37,1.275
253.839,4.31,35.53,0.84
257.662,4.41,35.09,0.805
258.871,4.554,35.36,1.063
262.481,4.61,37.44,1.625
272.349,4.651,38.5,1.838
272.269,4.717,38.41,2.075
276.419,4.779,37.56,1.95
276.765,4.846,38.04,1.575
276.568,4.926,36.12,1.238
281.075,5.101,34.18,0.82
280.13,5.257,33.96,0.022
283.825,5.424,33.88,0.627
286.087,5.589,33.72,0.938
286.715,5.705,33.29,1.175
278.828,5.891,34.01,1.025
282.428,5.934,34.89,1.825
293.487,5.928,35.44,1.275
285.191,5.919,36.4,0.28
288.323,5.914,36.1,0
286.936,5.95,36.06,0
283.299,6.084,35.54,0
294.176,6.194,34.03,0
294.535,6.309,34.72,0
304.003,6.426,35.35,0
308.452,6.541,35.92,0
310.85,6.699,35.71,0.363
312.424,6.714,37.59,1.588
318.875,6.476,37.07,0.885
321.339,6.286,35.54,0.095
326.028,6.254,35.64,0
330.232,6.299,34.96,0
332.001,6.37,33.87,0
332.572,6.422,33.09,0
335.04,6.469,33.85,0
343.026,6.589,32.35,0
342.868,6.703,32.78,0
339.961,6.834,32.94,0
343.302,6.971,33.06,0
346.936,7.003,32.56,0
339.309,6.881,32.29,0.082
335.592,6.897,32.85,1.118
343.754,7.069,31.69,1.238
337.409,7.225,31.49,1.125
344.358,7.4,32.03,1.15
354.326,7.692,32.85,1.125
358.327,7.75,29.5,1.3
358.561,7.66,27.91,1.338
372.268,7.536,27.82,0.225
380.609,7.509,28.3,0
392.108,7.525,30.55,1.04
406.422,7.482,34.47,1.375
418.741,7.175,37.42,1.513
424.033,6.981,34.7,0.983
424.81,6.933,34.69,0.78
425.083,6.937,35.03,0
425.861,7.025,34.62,0
425.277,7.187,31.6,0
426.063,7.325,29.28,0
414.267,7.554,28.83,0
423.546,7.76,28.04,0
416.174,7.966,26.87,0
416.56,8.12,27.74,0
409.184,8.22,28.29,0
419.22,8.29,28.25,0
408.192,8.39,26.25,0
401.478,8.48,26.33,0.07
410.417,8.51,26.96,0.09
410.917,8.53,28.81,1.015
425.015,8.55,30.64,0.048
437.801,8.67,29.02,1.068
437.591,8.78,27.79,1.02
418.243,8.8,28.22,0.702
410.648,8.8,30.46,0.94
406.806,8.7,30.62,0.79
405.18,8.61,29.91,0.625
399.519,8.56,30.31,0.375
407.706,8.54,30.76,0.925
393.077,8.48,31.43,0.5
393.555,8.39,31.71,1.263
403.236,8.33,32.1,0.98
394.908,8.28,31.72,0.98
392.205,8.25,32.05,0.81
378.056,8.25,32.79,0.975
358.493,8.21,33.18,0.612
333.697,8.14,32.92,0.697
324.54,8.08,33.04,1.138
330.319,8.01,32.55,1
327.486,7.938,31.9,1
355.664,7.917,31.89,0.552
381.372,7.963,32.22,0
406.664,8.03,32.53,0.235
428.839,8.03,31.92,0.208
468.769,7.984,33.12,0
482.407,8.02,31.74,0
478.712,8.22,31.03,0.605
478.282,8.46,28.97,0.035
481.274,8.79,29.25,0
486.73,9.11,28.71,0.367
487.831,9.38,28.55,0
484.676,9.64,28.08,0
475.83,9.76,28.43,0
492.935,9.75,27.75,0
501.243,9.75,27.3,0
505.535,9.73,27.73,0
507.946,9.78,27.59,0.297
514.724,9.84,26.48,0.582
509.598,9.74,25.61,0
505.223,10.01,27.11,0.39
498.81,10.38,27.99,0.07
483.828,10.38,28.85,0
